0.003379	0.077940	0.062644	-0.034607	0.000000	0.053629
0.040860	0.113567	0.068549	-0.003839	-0.032200	0.042170
0.003503	0.100619	0.114477	0.000000	-0.030596	0.051280
-0.054154	0.075328	0.091263	-0.013923	0.000000	0.040966
-0.018085	0.080291	0.076363	0.002521	0.000000	0.000000
0.035357	0.102679	0.055283	0.000000	0.000000	0.033289
0.002260	0.102925	0.117808	-0.033976	0.000000	0.035065
-0.049688	0.095080	0.055083	0.000000	-0.006188	0.038331
-0.017092	0.094218	0.052240	0.000000	0.000000	0.109435
0.054424	0.084733	0.041556	-0.012089	0.000000	0.000000
0.037493	0.100949	0.045405	0.000000	0.000000	0.032372
0.029411	0.116070	0.060583	0.000000	0.000000	0.030309
-0.044617	0.099824	0.062884	0.000000	0.000000	0.029450
-0.031246	0.090870	0.059995	0.000000	0.000000	0.033232
-0.033246	0.101986	0.071073	-0.034779	0.000000	0.044462
0.025519	0.107206	0.090777	-0.031513	0.000000	0.000000
-0.040614	0.117922	0.112982	-0.071906	0.000000	0.033633
-0.067798	0.097650	0.120484	0.000000	-0.007334	0.030195
-0.031401	0.094249	0.057700	0.000000	0.000000	0.109435
-0.021722	0.108080	0.069073	-0.036039	0.000000	0.050535
0.043425	0.116103	0.056052	0.000000	0.000000	0.000000
-0.020618	0.109438	0.051601	0.000000	0.000000	0.035008
-0.033931	0.099278	0.049670	0.000000	0.000000	0.031570
-0.028262	0.096938	0.098902	0.000000	0.000000	0.030481
0.002443	0.107439	0.042336	0.000000	0.000000	0.038159
0.002234	0.111595	0.053672	-0.023950	0.000000	0.034435
-0.053281	0.103958	0.093139	0.000000	-0.028934	0.033461
-0.035708	0.098778	0.049174	0.000000	0.000000	0.028877
-0.033403	0.105563	0.057362	0.000000	0.000000	0.036268
0.040845	0.112669	0.086806	-0.071906	0.000000	0.039419
-0.038567	0.100793	0.054282	0.000000	0.000000	0.036784
-0.041477	0.095890	0.029415	0.000000	0.000000	0.040451
-0.030157	0.099175	0.042393	-0.031169	0.000000	0.062796
0.003155	0.105667	0.063161	-0.061421	0.000000	0.049618
0.002502	0.105280	0.064857	-0.040623	0.000000	0.039190
-0.045521	0.102686	0.042959	0.000000	0.000000	0.033002
-0.031035	0.094594	0.054144	0.000000	0.000000	0.109435
-0.039743	0.094809	0.057322	0.002750	0.000000	0.000000
-0.025488	0.111788	0.087711	-0.047212	0.000000	0.046811
0.029569	0.120930	0.062933	0.000000	0.000000	0.030653
-0.054498	0.108116	0.064309	0.000000	0.000000	0.032487
-0.048515	0.099079	0.074058	0.000000	0.000000	0.031455
-0.019628	0.095568	0.073060	0.000000	0.000000	0.109435
-0.022388	0.116935	0.108582	-0.049905	0.000000	0.046410
0.002223	0.106809	0.115059	-0.054145	0.000000	0.034607
-0.049421	0.106013	0.099910	0.000000	0.000000	0.031799
-0.049963	0.100487	0.103546	0.000000	0.000000	0.028705
-0.023232	0.098359	0.089285	0.000000	0.000000	0.000000
0.002187	0.113818	0.089460	0.000000	0.000000	0.033976
0.002256	0.116405	0.099267	-0.023147	0.000000	0.035008
-0.079374	0.096261	0.097898	-0.024179	0.000000	0.029851
-0.065411	0.100775	0.076182	0.000000	-0.029393	0.000000
-0.031910	0.102846	0.058483	0.000000	0.000000	0.040164
0.003020	0.117581	0.053665	0.000000	0.000000	0.046467
0.002441	0.127032	0.052603	0.000000	0.000000	0.037471
-0.045883	0.109766	0.044993	0.000000	0.000000	0.040394
-0.016913	0.106384	0.038833	0.000000	0.000000	0.054316
0.003747	0.107627	0.045727	0.000000	0.000000	0.058327
0.003531	0.122504	0.062407	0.000000	0.000000	0.053743
-0.043713	0.113942	0.056531	0.000000	0.000000	0.054374
-0.073599	0.102935	0.054511	0.000000	-0.038274	0.047899
-0.041981	0.097342	0.061007	0.000000	-0.011287	0.060562
-0.020858	0.120428	0.083058	-0.033747	0.000000	0.066349
0.002711	0.123750	0.076965	0.000000	0.000000	0.041941
-0.033845	0.113346	0.065757	0.000000	0.000000	0.034091
-0.021878	0.109908	0.061781	0.006303	0.000000	0.032372
0.002046	0.106352	0.062340	0.007678	0.000000	0.031742
0.029506	0.116609	0.079985	0.000000	0.000000	0.040164
-0.029250	0.121395	0.079344	-0.057811	0.000000	0.057410
-0.085222	0.102829	0.046599	-0.002120	0.000000	0.046180
-0.053864	0.104660	0.065344	0.007448	0.000000	0.033575
-0.018409	0.105429	0.069964	0.000000	0.000000	0.043144
0.040986	0.118467	0.079256	0.000000	0.000000	0.047097
-0.032209	0.115007	0.056696	0.000000	0.000000	0.109435
-0.073141	0.108557	0.061259	0.031742	0.000000	0.109435
-0.028919	0.101799	0.063092	0.035867	0.000000	0.109435
-0.023864	0.100115	0.061224	0.000000	0.000000	0.033117
0.028315	0.118584	0.056183	0.000000	0.000000	0.035008
-0.041286	0.114988	0.060548	0.000000	0.000000	0.039190
-0.078109	0.103876	0.072885	0.011918	0.000000	0.109435
-0.031551	0.096382	0.029395	0.000000	0.000000	0.109435
-0.080549	0.097015	0.034177	-0.057067	0.000000	0.033289
0.042912	0.119856	0.096767	-0.042743	0.000000	-0.031742
-0.034301	0.120121	0.107435	0.011402	0.000000	-0.031398
-0.061943	0.107011	0.093551	0.000000	0.000000	-0.070875
-0.058129	0.097065	0.027516	-0.003667	0.000000	-0.051452
-0.002359	0.117819	0.109133	0.000000	0.000000	-0.037070
-0.003651	0.121977	0.068656	0.000000	0.000000	-0.055978
-0.100198	0.105917	0.061278	0.028419	0.000000	-0.039706
-0.058833	0.125425	0.050342	0.053973	0.000000	-0.054374
-0.031448	0.107239	0.051790	0.046238	0.000000	-0.072766
0.020470	0.120548	0.077209	0.007563	0.000000	-0.056207
-0.004493	0.119551	0.079967	0.000000	0.000000	-0.069729
-0.069771	0.111181	0.066891	0.038216	-0.013866	-0.070130
-0.037184	0.108391	0.069426	0.037242	0.000000	-0.073682
-0.033377	0.110181	0.075673	0.041253	0.000000	-0.061478
-0.003876	0.117642	0.100856	0.005042	0.000000	-0.059931
-0.047932	0.112741	0.080609	0.036497	0.007277	-0.060390
-0.087660	0.109056	0.077153	0.057640	0.000000	-0.069844
